Buffnum,Timestamp,Buffer Size, Detected Freq (Hz), Interpol Note, Commputation Time (uS)
397,4.23467,512,391.621,G4,8
398,4.24533,512,392.592,G4,8
399,4.256,512,391.76,G4,8
400,4.26667,512,392.627,G4,8
401,4.27733,512,392.311,G4,8
402,4.288,512,392.734,G4,15
403,4.29867,512,392.095,G4,8
404,4.30933,512,392.548,G4,8
405,4.32,512,392.187,G4,8
406,4.33067,512,392.36,G4,8
407,4.34133,512,392.186,G4,8
408,4.352,512,392.249,G4,8
409,4.36267,512,392.198,G4,8
410,4.37333,512,392.074,G4,8
411,4.384,512,391.752,G4,8
412,4.39467,512,391.695,G4,8
413,4.40533,512,392.317,G4,8
414,4.416,512,392.09,G4,8
415,4.42667,512,392.185,G4,8
416,4.43733,512,392.179,G4,8
417,4.448,512,392.254,G4,8
418,4.45867,512,392.243,G4,15
419,4.46933,512,392.389,G4,8
420,4.48,512,392.288,G4,8
421,4.49067,512,392.404,G4,8
422,4.50133,512,392.313,G4,8
423,4.512,512,423.85,G#4,8
424,4.52267,512,419.013,G#4,8
425,4.53333,512,427.136,G#4,8
426,4.544,512,421.853,G#4,8
427,4.55467,512,443.854,A4,8
428,4.56533,512,439.021,A4,8
429,4.576,512,441.039,A4,8
430,4.58667,512,439.743,A4,8
431,4.59733,512,440.876,A4,8
432,4.608,512,439.683,A4,8
433,4.61867,512,440.861,A4,8
434,4.62933,512,439.596,A4,16
435,4.64,512,440.856,A4,8
436,4.65067,512,439.762,A4,7
437,4.66133,512,440.776,A4,8
438,4.672,512,439.972,A4,8
439,4.68267,512,440.913,A4,8
440,4.69333,512,439.933,A4,8
441,4.704,512,440.857,A4,8
442,4.71467,512,440.037,A4,8
443,4.72533,512,440.744,A4,8
444,4.736,512,439.976,A4,8
445,4.74667,512,440.684,A4,8
446,4.75733,512,439.965,A4,8
447,4.768,512,440.715,A4,8
448,4.77867,512,440.101,A4,8
449,4.78933,512,440.572,A4,8
450,4.8,512,440.053,A4,15
451,4.81067,512,440.497,A4,8
452,4.82133,512,440.077,A4,8
453,4.832,512,440.483,A4,8
454,4.84267,512,440.283,A4,8
455,4.85333,512,440.46,A4,8
456,4.864,512,440.453,A4,8
457,4.87467,512,440.549,A4,8
458,4.88533,512,440.063,A4,8
459,4.896,512,439.783,A4,10
460,4.90667,512,440.513,A4,9
461,4.91733,512,440.23,A4,8
462,4.928,512,440.2,A4,8
463,4.93867,512,440.57,A4,19
464,4.94933,512,440.03,A4,8
465,4.96,512,440.483,A4,8
466,4.97067,512,440.088,A4,16
467,4.98133,512,440.473,A4,8
468,4.992,512,440.088,A4,8
469,5.00267,512,440.434,A4,8
470,5.01333,512,197.499,C4,8
471,5.024,512,486.62,B4,8
472,5.03467,512,495.89,B4,8
473,5.04533,512,493.887,B4,8
474,5.056,512,494.356,B4,8
475,5.06667,512,494.157,B4,8
476,5.07733,512,493.805,B4,8
477,5.088,512,494.675,B4,8
478,5.09867,512,493.625,B4,8
479,5.10933,512,494.663,B4,8
480,5.12,512,493.922,B4,9
481,5.13067,512,494.142,B4,13
482,5.14133,512,494.42,B4,15
483,5.152,512,493.411,B4,8
484,5.16267,512,494.664,B4,8
485,5.17333,512,493.433,B4,8
486,5.184,512,494.319,B4,8
487,5.19467,512,493.866,B4,8
488,5.20533,512,493.81,B4,8
489,5.216,512,494.519,B4,11
490,5.22667,512,493.52,B4,8
491,5.23733,512,494.833,B4,8
492,5.248,512,493.613,B4,8
493,5.25867,512,494.743,B4,8
494,5.26933,512,493.962,B4,8
495,5.28,512,494.217,B4,8
496,5.29067,512,494.475,B4,8
497,5.30133,512,493.659,B4,8
498,5.312,512,494.717,B4,15
499,5.32267,512,493.608,B4,8
500,5.33333,512,494.437,B4,8
501,5.344,512,494.011,B4,8
502,5.35467,512,493.744,B4,8
503,5.36533,512,494.557,B4,8
504,5.376,512,493.407,B4,8
505,5.38667,512,494.893,B4,8
506,5.39733,512,493.605,B4,8
507,5.408,512,494.321,B4,8
508,5.41867,512,493.692,B4,8
509,5.42933,512,494.62,B4,8
510,5.44,512,493.858,B4,8
511,5.45067,512,494.419,B4,8
512,5.46133,512,494.279,B4,8
513,5.472,512,493.884,B4,7
514,5.48267,512,494.739,B4,8
515,5.49333,512,493.739,B4,14
516,5.504,512,494.635,B4,8
517,5.51467,512,549.086,C#5,8
518,5.52533,512,513.626,C5,8
519,5.536,512,532.442,C5,8
520,5.54667,512,522.068,C5,8
521,5.55733,512,523.685,C5,8
522,5.568,512,522.979,C5,8
523,5.57867,512,523.16,C5,8
524,5.58933,512,523.613,C5,8
525,5.6,512,523.081,C5,8
526,5.61067,512,523.038,C5,8
527,5.62133,512,523.534,C5,8
528,5.632,512,523.176,C5,8
529,5.64267,512,523.148,C5,8
530,5.65333,512,523.629,C5,14
531,5.664,512,523.326,C5,8
532,5.67467,512,523.141,C5,8
533,5.68533,512,523.572,C5,8
534,5.696,512,523.391,C5,8
535,5.70667,512,522.982,C5,8
536,5.71733,512,523.207,C5,8
537,5.728,512,523.363,C5,8
538,5.73867,512,522.929,C5,8
539,5.74933,512,523.061,C5,8
540,5.76,512,523.528,C5,8
541,5.77067,512,523.145,C5,8
542,5.78133,512,522.928,C5,8
543,5.792,512,523.607,C5,8
544,5.80267,512,523.286,C5,8
545,5.81333,512,522.914,C5,8
546,5.824,512,523.51,C5,14
547,5.83467,512,523.402,C5,8
548,5.84533,512,523.068,C5,8
549,5.856,512,523.573,C5,8
550,5.86667,512,523.53,C5,8
551,5.87733,512,523.139,C5,8
552,5.888,512,523.817,C5,8
